,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.entities.url.urls,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
445,Wed Jan 22 00:22:11 +0000 2020,1219777240629514240,1219777240629514240,"After 3 ""afterthought invite"" moments in just one day, I thought I'd remind my colleagues @Stanford : I am one of your resident historians of technology, media, print tech, computing, information, IT. I know I have the words ""Chinese History"" in my title, but trust me!",False,"[0, 269]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,43,False,False,en,[],[],"[{'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [90, 99]}]",[],en,recent,106411207,106411207,Tom Mullaney,tsmullaney,"Stanford, CA",Chinese Typewriter https://t.co/aY1BZG89eu | Historian @Stanford | @GuggFellows | words @TheAtlantic @ForeignPolicy @mitpress @ucpress @stanfordpress | #firstgen,https://t.co/eDALM1sdJP,"[{'url': 'https://t.co/eDALM1sdJP', 'expanded_url': 'https://history.stanford.edu/people/tom-mullaney', 'display_url': 'history.stanford.edu/people/tom-mul…', 'indices': [0, 23]}]","[{'url': 'https://t.co/aY1BZG89eu', 'expanded_url': 'http://a.co/hs74wV7', 'display_url': 'a.co/hs74wV7', 'indices': [19, 42]}]",False,6203,5257,146,Tue Jan 19 13:35:03 +0000 2010,3808,,,False,False,6828,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1205366639958642689/xMdXHyvq_normal.jpg,https://pbs.twimg.com/profile_images/1205366639958642689/xMdXHyvq_normal.jpg,https://pbs.twimg.com/profile_banners/106411207/1570472610,0084B4,A8C7F7,C0DFEC,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,Wed Jan 22 00:03:59 +0000 2020,1219772662026731526,1219772662026731526,@JohnZupancic @BIDMCneo @marinkazitnik @Stanford @snkunz @ProfitJochen Marinka is the best! We’re extremely lucky to have her here in Boston.,False,"[71, 141]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2153651531405312e+18,1215365153140531200,3086317109.0,3086317109,JohnZupancic,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'JohnZupancic', 'name': 'John Zupancic', 'id': 3086317109, 'id_str': '3086317109', 'indices': [0, 13]}, {'screen_name': 'BIDMCneo', 'name': 'BIDMC Neonatology', 'id': 3065763760, 'id_str': '3065763760', 'indices': [14, 23]}, {'screen_name': 'marinkazitnik', 'name': 'Marinka Zitnik', 'id': 61502457, 'id_str': '61502457', 'indices': [24, 38]}, {'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [39, 48]}, {'screen_name': 'snkunz', 'name': 'Sarah Kunz', 'id': 3293471140, 'id_str': '3293471140', 'indices': [49, 56]}, {'screen_name': 'ProfitJochen', 'name': 'Jochen Profit', 'id': 2175367500, 'id_str': '2175367500', 'indices': [57, 70]}]",[],en,recent,2826578782,2826578782,Sam Finlayson,IAmSamFin,"Boston, MA","MD-PhD Candidate, working on machine learning for (bio)medicine at @harvardmed + @MIT_CSAIL. Past: @Stanford (BA, MS)",https://t.co/TBdbZR60Ha,"[{'url': 'https://t.co/TBdbZR60Ha', 'expanded_url': 'https://sgfin.github.io', 'display_url': 'sgfin.github.io', 'indices': [0, 23]}]",[],False,3451,231,58,Mon Oct 13 00:37:26 +0000 2014,8136,,,True,False,4221,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/521461710800969729/UC3AjB6u_normal.jpeg,https://pbs.twimg.com/profile_images/521461710800969729/UC3AjB6u_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Tue Jan 21 23:13:44 +0000 2020,1219760017873739777,1219760017873739777,"Wow, the @StanfordMed #MSTP #MDPhD program has been around for over 50 years! @StanfordMedAlum is putting together a special MSTP alumni reunion event this April. Hello to all the alums here on @Twitter! @NIH @NIGMS @Stanford @StanfordAlumni 👩‍⚕️👨‍⚕️🌲🔬🧬🧫🧪👩‍🔬👨‍🔬",False,"[0, 261]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,1,False,False,en,"[{'text': 'MSTP', 'indices': [22, 27]}, {'text': 'MDPhD', 'indices': [28, 34]}]",[],"[{'screen_name': 'StanfordMed', 'name': 'Stanford Medicine', 'id': 56879674, 'id_str': '56879674', 'indices': [9, 21]}, {'screen_name': 'StanfordMedAlum', 'name': 'Stanford Med Alumni', 'id': 2232164797, 'id_str': '2232164797', 'indices': [78, 94]}, {'screen_name': 'Twitter', 'name': 'Twitter', 'id': 783214, 'id_str': '783214', 'indices': [194, 202]}, {'screen_name': 'NIH', 'name': 'NIH', 'id': 15134240, 'id_str': '15134240', 'indices': [204, 208]}, {'screen_name': 'NIGMS', 'name': 'NIGMS', 'id': 71061891, 'id_str': '71061891', 'indices': [209, 215]}, {'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [216, 225]}, {'screen_name': 'StanfordAlumni', 'name': 'Stanford Alumni', 'id': 199016610, 'id_str': '199016610', 'indices': [226, 241]}]",[],en,recent,40295027,40295027,"Ryan K. Louie, MD, PhD",ryanlouie,SFO | HNL | NRT,Board-Certified Psychiatrist @SaintFrancis_SF. #Psybersecurity #Cybersecurity #Infosec. Prev: @UHPsych @StateDept @StanfordMed @FulbrightPrgrm. Views = My Own.,https://t.co/M121FvPm5n,"[{'url': 'https://t.co/M121FvPm5n', 'expanded_url': 'https://linkedin.com/in/ryanlouie', 'display_url': 'linkedin.com/in/ryanlouie', 'indices': [0, 23]}]",[],False,2242,4997,612,Fri May 15 18:03:13 +0000 2009,0,,,False,False,37006,,False,False,False,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/661669866265448448/bCobRaD8_normal.jpg,https://pbs.twimg.com/profile_images/661669866265448448/bCobRaD8_normal.jpg,https://pbs.twimg.com/profile_banners/40295027/1525751927,1B95E0,EEEEEE,EFEFEF,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,Tue Jan 21 22:10:50 +0000 2020,1219744186896801793,1219744186896801793,"Tomorrow is my last day at @Stanford after 6.5 years of a Masters, PhD, and very short postdoc. I am grateful for the completely life-changing experience, but ready to shift my focus (conservation finance! forests!) and exit the ivory tower, at least for now",False,"[0, 258]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2197441860831027e+18,1219744186083102720,2577588884.0,2577588884,kimquesnel,,,,,False,0,6,False,False,en,[],[],"[{'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [27, 36]}]",[],en,recent,2577588884,2577588884,Kim Quesnel,kimquesnel,Stanford University,Stanford Postdoc studying all things water @StanfordWoods @WestCenter @WaterintheWest; Former @ReNUWIt,https://t.co/gshc06a90i,"[{'url': 'https://t.co/gshc06a90i', 'expanded_url': 'http://kimquesnel.weebly.com', 'display_url': 'kimquesnel.weebly.com', 'indices': [0, 23]}]",[],False,546,662,10,Thu Jun 19 22:33:44 +0000 2014,1722,,,False,False,564,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/989568587365924864/wDqUK-A6_normal.jpg,https://pbs.twimg.com/profile_images/989568587365924864/wDqUK-A6_normal.jpg,https://pbs.twimg.com/profile_banners/2577588884/1413223929,3B94D9,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,Tue Jan 21 21:20:32 +0000 2020,1219731526306451457,1219731526306451457,"@linznicholson @DTUSpace @D_M_Schroeder @RadioGlaciology @Stanford @Carlsbergfondet Only the ice thickness has been digitised earlier. There’s more than 170,000km of beautiful radar data showing englacial properties that have never been digitised. Until now 😊",False,"[84, 259]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2196498398200463e+18,1219649839820046337,322544048.0,322544048,linznicholson,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'linznicholson', 'name': 'Lindsey Nicholson', 'id': 322544048, 'id_str': '322544048', 'indices': [0, 14]}, {'screen_name': 'DTUSpace', 'name': 'DTU Space', 'id': 940142807599247361, 'id_str': '940142807599247361', 'indices': [15, 24]}, {'screen_name': 'D_M_Schroeder', 'name': 'Dustin Schroeder', 'id': 405712311, 'id_str': '405712311', 'indices': [25, 39]}, {'screen_name': 'RadioGlaciology', 'name': 'SU Radio Glaciology', 'id': 744030446292508673, 'id_str': '744030446292508673', 'indices': [40, 56]}, {'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [57, 66]}, {'screen_name': 'Carlsbergfondet', 'name': 'Carlsbergfondet', 'id': 2980957738, 'id_str': '2980957738', 'indices': [67, 83]}]",[],en,recent,2523000532,2523000532,Nanna B. Karlsson,icymatters,"København, Danmark",Senior scientist at the Geological Survey of Denmark and Greenland #GEUS. Scientific editor @EGU_TC and council member of @igsoc. Views are my own. #WomenInSTEM,https://t.co/gZxbxbFQ2i,"[{'url': 'https://t.co/gZxbxbFQ2i', 'expanded_url': 'http://nbkarlsson.com', 'display_url': 'nbkarlsson.com', 'indices': [0, 23]}]",[],False,1402,402,43,Fri May 02 09:45:00 +0000 2014,1730,,,False,False,1720,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/507742363612372992/Hx6dxIGt_normal.jpeg,https://pbs.twimg.com/profile_images/507742363612372992/Hx6dxIGt_normal.jpeg,https://pbs.twimg.com/profile_banners/2523000532/1528093058,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,Tue Jan 21 21:04:13 +0000 2020,1219727420200087552,1219727420200087552,"@matsfridlund @DameWendyDBE @manuelcastells @HelenMargetts @librarycongress @KlugeCtr @Stanford Thank you, Mats!",False,"[96, 112]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.219680260469547e+18,1219680260469547009,564069806.0,564069806,matsfridlund,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'matsfridlund', 'name': 'Mats Fridlund', 'id': 564069806, 'id_str': '564069806', 'indices': [0, 13]}, {'screen_name': 'DameWendyDBE', 'name': 'Wendy Hall', 'id': 36024756, 'id_str': '36024756', 'indices': [14, 27]}, {'screen_name': 'manuelcastells', 'name': 'Manuel Castells', 'id': 347739993, 'id_str': '347739993', 'indices': [28, 43]}, {'screen_name': 'HelenMargetts', 'name': 'Helen Margetts', 'id': 63859619, 'id_str': '63859619', 'indices': [44, 58]}, {'screen_name': 'librarycongress', 'name': 'Library of Congress', 'id': 7152572, 'id_str': '7152572', 'indices': [59, 75]}, {'screen_name': 'KlugeCtr', 'name': 'John W. Kluge Center', 'id': 2766634470, 'id_str': '2766634470', 'indices': [76, 85]}, {'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [86, 95]}]",[],en,recent,106411207,106411207,Tom Mullaney,tsmullaney,"Stanford, CA",Chinese Typewriter https://t.co/aY1BZG89eu | Historian @Stanford | @GuggFellows | words @TheAtlantic @ForeignPolicy @mitpress @ucpress @stanfordpress | #firstgen,https://t.co/eDALM1sdJP,"[{'url': 'https://t.co/eDALM1sdJP', 'expanded_url': 'https://history.stanford.edu/people/tom-mullaney', 'display_url': 'history.stanford.edu/people/tom-mul…', 'indices': [0, 23]}]","[{'url': 'https://t.co/aY1BZG89eu', 'expanded_url': 'http://a.co/hs74wV7', 'display_url': 'a.co/hs74wV7', 'indices': [19, 42]}]",False,6203,5257,146,Tue Jan 19 13:35:03 +0000 2010,3808,,,False,False,6828,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1205366639958642689/xMdXHyvq_normal.jpg,https://pbs.twimg.com/profile_images/1205366639958642689/xMdXHyvq_normal.jpg,https://pbs.twimg.com/profile_banners/106411207/1570472610,0084B4,A8C7F7,C0DFEC,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,Tue Jan 21 17:56:49 +0000 2020,1219680260469547009,1219680260469547009,@tsmullaney @DameWendyDBE @manuelcastells @HelenMargetts @librarycongress @KlugeCtr @Stanford Congratulations!,False,"[94, 110]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2171331049612124e+18,1217133104961212416,106411207.0,106411207,tsmullaney,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'tsmullaney', 'name': 'Tom Mullaney', 'id': 106411207, 'id_str': '106411207', 'indices': [0, 11]}, {'screen_name': 'DameWendyDBE', 'name': 'Wendy Hall', 'id': 36024756, 'id_str': '36024756', 'indices': [12, 25]}, {'screen_name': 'manuelcastells', 'name': 'Manuel Castells', 'id': 347739993, 'id_str': '347739993', 'indices': [26, 41]}, {'screen_name': 'HelenMargetts', 'name': 'Helen Margetts', 'id': 63859619, 'id_str': '63859619', 'indices': [42, 56]}, {'screen_name': 'librarycongress', 'name': 'Library of Congress', 'id': 7152572, 'id_str': '7152572', 'indices': [57, 73]}, {'screen_name': 'KlugeCtr', 'name': 'John W. Kluge Center', 'id': 2766634470, 'id_str': '2766634470', 'indices': [74, 83]}, {'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [84, 93]}]",[],en,recent,564069806,564069806,Mats Fridlund,matsfridlund,Gothenburg / Berlin 🇸🇪🇩🇪,"Historian of science, technology & terrorisms • digital historian 1.5 • new materialist • Personal views ⚠️ RTs are noteworthy & not necessarily endorsed ⚠️",https://t.co/k6uW6PlXfb,"[{'url': 'https://t.co/k6uW6PlXfb', 'expanded_url': 'http://www.matsfridlund.com', 'display_url': 'matsfridlund.com', 'indices': [0, 23]}]",[],False,422,416,37,Thu Apr 26 21:53:36 +0000 2012,527,,,True,False,2304,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/899613047567904768/uRJtHeI7_normal.jpg,https://pbs.twimg.com/profile_images/899613047567904768/uRJtHeI7_normal.jpg,https://pbs.twimg.com/profile_banners/564069806/1564595711,B300A7,000000,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,Tue Jan 21 16:15:26 +0000 2020,1219654745364688897,1219654745364688897,@panagiog @Stanford Congrats!,False,"[20, 29]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2185651368158167e+18,1218565136815816704,43431232.0,43431232,panagiog,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'panagiog', 'name': 'Georgia Panagiotakos', 'id': 43431232, 'id_str': '43431232', 'indices': [0, 9]}, {'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [10, 19]}]",[],en,recent,2766452016,2766452016,David Picketts,DPicketts,,Epigeneticist studying neurodevelopment and intellectual disability. Senior scientist at the OHRI and Professor @uOttawaMed.Tweets my own.,,,[],False,76,114,1,Mon Aug 25 14:14:11 +0000 2014,79,,,False,False,62,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/628888547110584320/JgT7kjX-_normal.jpg,https://pbs.twimg.com/profile_images/628888547110584320/JgT7kjX-_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,Tue Jan 21 15:55:56 +0000 2020,1219649839820046337,1219649839820046337,@icymatters @DTUSpace @D_M_Schroeder @RadioGlaciology @Stanford @Carlsbergfondet Wow that sounds cool - is there are lot of old data currently not accessible digitally?,False,"[81, 168]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2195306842236436e+18,1219530684223643649,2523000532.0,2523000532,icymatters,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'icymatters', 'name': 'Nanna B. Karlsson', 'id': 2523000532, 'id_str': '2523000532', 'indices': [0, 11]}, {'screen_name': 'DTUSpace', 'name': 'DTU Space', 'id': 940142807599247361, 'id_str': '940142807599247361', 'indices': [12, 21]}, {'screen_name': 'D_M_Schroeder', 'name': 'Dustin Schroeder', 'id': 405712311, 'id_str': '405712311', 'indices': [22, 36]}, {'screen_name': 'RadioGlaciology', 'name': 'SU Radio Glaciology', 'id': 744030446292508673, 'id_str': '744030446292508673', 'indices': [37, 53]}, {'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [54, 63]}, {'screen_name': 'Carlsbergfondet', 'name': 'Carlsbergfondet', 'id': 2980957738, 'id_str': '2980957738', 'indices': [64, 80]}]",[],en,recent,322544048,322544048,Lindsey Nicholson,linznicholson,"Innsbruck, Austria",environmental scientist specializing in glaciers and climate change [she/her],http://t.co/oOhFII7B95,"[{'url': 'http://t.co/oOhFII7B95', 'expanded_url': 'http://lindseynicholson.org', 'display_url': 'lindseynicholson.org', 'indices': [0, 22]}]",[],False,1166,698,48,Thu Jun 23 10:28:57 +0000 2011,2821,,,False,False,1848,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1441047932/linzprofile_normal.jpg,https://pbs.twimg.com/profile_images/1441047932/linzprofile_normal.jpg,https://pbs.twimg.com/profile_banners/322544048/1404048277,40659C,FFFFFF,DDEEF6,333333,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,Tue Jan 21 15:33:27 +0000 2020,1219644183276933121,1219644183276933121,"@alisonrachel Exactly. In fact, that's why he *can't* directly solicit donations. And unlike every other university, @stanford has a $27.7 BILLION endowment. So being at the bottom of the list is doubly insulting and difficult.",False,"[14, 227]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2196423476817142e+18,1219642347681714177,8126902.0,8126902,alisonrachel,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'alisonrachel', 'name': 'alisonrachel', 'id': 8126902, 'id_str': '8126902', 'indices': [0, 13]}, {'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [117, 126]}]",[],en,recent,225293034,225293034,Chris 'The Devil Came Up from Georgia' Horne,thischrishorne,"Akron, Ohio","Publisher of The Devil Strip | JSK Fellow @ Stanford, 2019 | NAS CCF, 2018 | Makronite 💯 | Gave up Lent for bacon. | Retweets are being killed by Millennials",https://t.co/3WVjRp4mJc,"[{'url': 'https://t.co/3WVjRp4mJc', 'expanded_url': 'http://TheDevilStrip.com', 'display_url': 'TheDevilStrip.com', 'indices': [0, 23]}]",[],False,2475,1733,74,Sat Dec 11 06:33:19 +0000 2010,76921,,,True,False,39283,,False,False,False,3C2C22,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/418723835660103680/hHi7MahI_normal.jpeg,https://pbs.twimg.com/profile_images/418723835660103680/hHi7MahI_normal.jpeg,https://pbs.twimg.com/profile_banners/225293034/1390594250,FF691F,7A5C45,281E17,54493E,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,Tue Jan 21 15:16:02 +0000 2020,1219639796924022788,1219639796924022788,"@icymatters @RadioGlaciology @DTUSpace @D_M_Schroeder @Stanford @Carlsbergfondet Great news! Congrats, Nanna! Excited to see what you'll find.",False,"[81, 142]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2195306842236436e+18,1219530684223643649,2523000532.0,2523000532,icymatters,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'icymatters', 'name': 'Nanna B. Karlsson', 'id': 2523000532, 'id_str': '2523000532', 'indices': [0, 11]}, {'screen_name': 'RadioGlaciology', 'name': 'SU Radio Glaciology', 'id': 744030446292508673, 'id_str': '744030446292508673', 'indices': [12, 28]}, {'screen_name': 'DTUSpace', 'name': 'DTU Space', 'id': 940142807599247361, 'id_str': '940142807599247361', 'indices': [29, 38]}, {'screen_name': 'D_M_Schroeder', 'name': 'Dustin Schroeder', 'id': 405712311, 'id_str': '405712311', 'indices': [39, 53]}, {'screen_name': 'Stanford', 'name': 'Stanford University', 'id': 18036441, 'id_str': '18036441', 'indices': [54, 63]}, {'screen_name': 'Carlsbergfondet', 'name': 'Carlsbergfondet', 'id': 2980957738, 'id_str': '2980957738', 'indices': [64, 80]}]",[],en,recent,301800872,301800872,Joe MacGregor,JoeMacGregor,Earth!,"NASA glaciologist studying past, present and future of ice sheets | Project Scientist for Operation IceBridge | views my own | he/him 🇬🇧 🇨🇦 🇺🇸 🐶 🐶 🐱 🐱",https://t.co/yEWCsJTZtf,"[{'url': 'https://t.co/yEWCsJTZtf', 'expanded_url': 'http://science.gsfc.nasa.gov/sed/bio/joseph.a.macgregor', 'display_url': 'science.gsfc.nasa.gov/sed/bio/joseph…', 'indices': [0, 23]}]",[],False,485,647,11,Fri May 20 02:45:22 +0000 2011,4660,,,False,False,277,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1157277682931048449/8sdPowYM_normal.jpg,https://pbs.twimg.com/profile_images/1157277682931048449/8sdPowYM_normal.jpg,https://pbs.twimg.com/profile_banners/301800872/1542223279,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
