,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.entities.url.urls,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
134,Wed Jan 22 18:05:33 +0000 2020,1220044845827403776,1220044845827403776,@emilyvanduyn @Illinois_Alma @IllinoisComm @UTexasMoody @EngagingNews @Stanford_Cyber Congratulations!,False,"[86, 102]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2200444797232333e+18,1220044479723233280,25940532.0,25940532,emilyvanduyn,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'emilyvanduyn', 'name': 'Emily Van Duyn', 'id': 25940532, 'id_str': '25940532', 'indices': [0, 13]}, {'screen_name': 'Illinois_Alma', 'name': 'University of Illinois', 'id': 18165866, 'id_str': '18165866', 'indices': [14, 28]}, {'screen_name': 'IllinoisComm', 'name': 'Communication @ Illinois', 'id': 373198965, 'id_str': '373198965', 'indices': [29, 42]}, {'screen_name': 'UTexasMoody', 'name': 'TEXAS Moody', 'id': 21015067, 'id_str': '21015067', 'indices': [43, 55]}, {'screen_name': 'EngagingNews', 'name': 'Center for Media Engagement', 'id': 1732894075, 'id_str': '1732894075', 'indices': [56, 69]}, {'screen_name': 'Stanford_Cyber', 'name': 'Cyber Policy Center', 'id': 3060238357, 'id_str': '3060238357', 'indices': [70, 85]}]",[],en,recent,26757633,26757633,Dominik Stecuła,decustecu,Philadelphia 🇺🇸 | Vancouver 🇨🇦,"PhD | Postdoc @APPCPenn & @SFU_polisci | Immigrant 🇵🇱🇺🇸🇨🇦 | ""His jokes are mediocre, but he pulls them off somehow.""~ frmr student | @AFCAjax fan ❌❌❌",https://t.co/VU2QLZnOTT,"[{'url': 'https://t.co/VU2QLZnOTT', 'expanded_url': 'http://www.stecula.com', 'display_url': 'stecula.com', 'indices': [0, 23]}]",[],False,964,3096,26,Thu Mar 26 14:15:21 +0000 2009,22126,,,True,False,9849,,False,False,False,022330,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,True,http://pbs.twimg.com/profile_images/1219006305756643328/kDt8oOJS_normal.jpg,https://pbs.twimg.com/profile_images/1219006305756643328/kDt8oOJS_normal.jpg,https://pbs.twimg.com/profile_banners/26757633/1579468727,E81C4F,000000,99CC33,3E4415,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,Wed Jan 22 18:04:05 +0000 2020,1220044479723233280,1220044479723233280,Very excited to share that I’ll join @Illinois_Alma @IllinoisComm in the fall as an Assistant Professor of Communication! Huge thanks to @UTexasMoody @EngagingNews and @Stanford_Cyber for all their support along the way!,False,"[0, 220]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,False,4,276,False,False,en,[],[],"[{'screen_name': 'Illinois_Alma', 'name': 'University of Illinois', 'id': 18165866, 'id_str': '18165866', 'indices': [37, 51]}, {'screen_name': 'IllinoisComm', 'name': 'Communication @ Illinois', 'id': 373198965, 'id_str': '373198965', 'indices': [52, 65]}, {'screen_name': 'UTexasMoody', 'name': 'TEXAS Moody', 'id': 21015067, 'id_str': '21015067', 'indices': [137, 149]}, {'screen_name': 'EngagingNews', 'name': 'Center for Media Engagement', 'id': 1732894075, 'id_str': '1732894075', 'indices': [150, 163]}, {'screen_name': 'Stanford_Cyber', 'name': 'Cyber Policy Center', 'id': 3060238357, 'id_str': '3060238357', 'indices': [168, 183]}]",[],en,recent,25940532,25940532,Emily Van Duyn,emilyvanduyn,"Menlo Park, CA",Postdoctoral fellow @Stanford_Cyber / future @Illinois_Alma assistant professor / alum of @UTAustin / studying political communication & digital media,https://t.co/aTLfXfEPAw,"[{'url': 'https://t.co/aTLfXfEPAw', 'expanded_url': 'http://www.emilyvanduyn.com', 'display_url': 'emilyvanduyn.com', 'indices': [0, 23]}]",[],False,1003,707,26,Mon Mar 23 03:00:52 +0000 2009,1513,,,False,False,1088,,False,False,False,F7ED5E,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/709568219997057025/1a-P_BVA_normal.jpg,https://pbs.twimg.com/profile_images/709568219997057025/1a-P_BVA_normal.jpg,https://pbs.twimg.com/profile_banners/25940532/1567036766,D10725,FFFFFF,DCFAFA,080808,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,Wed Jan 22 14:47:59 +0000 2020,1219995128984752128,1219995128984752128,@Mattyd222 @Illinois_Alma Love it!,False,"[26, 34]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2199938336830054e+18,1219993833683005440,29261189.0,29261189,Mattyd222,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'Mattyd222', 'name': 'Matt Wszolek', 'id': 29261189, 'id_str': '29261189', 'indices': [0, 10]}, {'screen_name': 'Illinois_Alma', 'name': 'University of Illinois', 'id': 18165866, 'id_str': '18165866', 'indices': [11, 25]}]",[],en,recent,419053304,419053304,Josh Hall,HALLtheWAY89,"Champaign, IL",University of Illinois Alum ‘12 ‘14 #ILL,,,[],False,389,700,3,Tue Nov 22 22:07:30 +0000 2011,5358,,,True,False,10921,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1199673658433843200/6RTJ7LRg_normal.jpg,https://pbs.twimg.com/profile_images/1199673658433843200/6RTJ7LRg_normal.jpg,https://pbs.twimg.com/profile_banners/419053304/1574859349,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,Wed Jan 22 03:44:16 +0000 2020,1219828098046332928,1219828098046332928,"First day as Professor Barton teaching at @Illinois_Alma tomorrow!  Had some fantastic instructors in Engineering at Univ. of Illinois, and now I hope to join the ranks (albeit south of Green).",False,"[0, 193]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'Illinois_Alma', 'name': 'University of Illinois', 'id': 18165866, 'id_str': '18165866', 'indices': [42, 56]}]",[],en,recent,1191377628151848961,1191377628151848961,Allen Barton,Family_Engineer,,"Prevention Scientist, Family Scientist, Assistant Professor, Extension Specialist...and former Engineer. Univ. of Illinois.",,,[],False,0,2,0,Mon Nov 04 15:32:22 +0000 2019,0,,,False,False,6,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1191377750633975809/XJWi483k_normal.jpg,https://pbs.twimg.com/profile_images/1191377750633975809/XJWi483k_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Wed Jan 22 02:48:57 +0000 2020,1219814174928314374,1219814174928314374,@KysportstalkSEC @IlliniMBB @Illinois_Alma I was there supporting Purdue. Tough loss,False,"[43, 84]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2198138193897513e+18,1219813819389751303,1.1358161073806787e+18,1135816107380678656,KysportstalkSEC,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'KysportstalkSEC', 'name': 'KysportstalkSEC', 'id': 1135816107380678656, 'id_str': '1135816107380678656', 'indices': [0, 16]}, {'screen_name': 'IlliniMBB', 'name': 'Illinois Basketball', 'id': 40941404, 'id_str': '40941404', 'indices': [17, 27]}, {'screen_name': 'Illinois_Alma', 'name': 'University of Illinois', 'id': 18165866, 'id_str': '18165866', 'indices': [28, 42]}]",[],en,recent,2444664337,2444664337,Scott Fisher,SportsTalkMP,,Sports YouTuber. Purdue Student. Purdue Exponent. BTN Student U. Diehard College Football and College Basketball Fan. #Mizzou #Purdue #Colts,https://t.co/ByXwhQet4R,"[{'url': 'https://t.co/ByXwhQet4R', 'expanded_url': 'https://www.youtube.com/channel/UCm2WVm_dT-oiAwqNYfv2uxw', 'display_url': 'youtube.com/channel/UCm2WV…', 'indices': [0, 23]}]",[],False,999,1257,3,Tue Apr 15 00:47:50 +0000 2014,2024,,,False,False,2383,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1169275684298067969/IsHABmDs_normal.jpg,https://pbs.twimg.com/profile_images/1169275684298067969/IsHABmDs_normal.jpg,https://pbs.twimg.com/profile_banners/2444664337/1567611987,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,Tue Jan 21 21:32:20 +0000 2020,1219734496704069632,1219734496704069632,@haki_shabazz @Illinois_Alma This is sooo exciting. I’m so glad. U of I needs more people of color in power positions 🤲🏻,False,"[29, 120]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2197318801504911e+18,1219731880150491148,3074185648.0,3074185648,sophiagiakas,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'haki_shabazz', 'name': 'Haki', 'id': 1387283852, 'id_str': '1387283852', 'indices': [0, 13]}, {'screen_name': 'Illinois_Alma', 'name': 'University of Illinois', 'id': 18165866, 'id_str': '18165866', 'indices': [14, 28]}]",[],en,recent,3074185648,3074185648,Fia,sophiagiakas,University of Illinois at U-C,neuroscience • 🇬🇷🇮🇹 • free falasteen 🇵🇸,https://t.co/zcZyci0EVS,"[{'url': 'https://t.co/zcZyci0EVS', 'expanded_url': 'http://Instagram.com/sophiagiakas', 'display_url': 'Instagram.com/sophiagiakas', 'indices': [0, 23]}]",[],False,705,385,0,Fri Mar 06 04:36:33 +0000 2015,47560,,,True,False,13492,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1219741897515786240/qGQ0r4hQ_normal.jpg,https://pbs.twimg.com/profile_images/1219741897515786240/qGQ0r4hQ_normal.jpg,https://pbs.twimg.com/profile_banners/3074185648/1579542030,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,Tue Jan 21 21:21:56 +0000 2020,1219731880150491148,1219731880150491148,@haki_shabazz @Illinois_Alma Period. Alhamdulillah she’s there representing people of color. What class is she teaching here??,False,"[29, 126]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2196653105398333e+18,1219665310539833344,1387283852.0,1387283852,haki_shabazz,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'haki_shabazz', 'name': 'Haki', 'id': 1387283852, 'id_str': '1387283852', 'indices': [0, 13]}, {'screen_name': 'Illinois_Alma', 'name': 'University of Illinois', 'id': 18165866, 'id_str': '18165866', 'indices': [14, 28]}]",[],en,recent,3074185648,3074185648,Fia,sophiagiakas,University of Illinois at U-C,neuroscience • 🇬🇷🇮🇹 • free falasteen 🇵🇸,https://t.co/zcZyci0EVS,"[{'url': 'https://t.co/zcZyci0EVS', 'expanded_url': 'http://Instagram.com/sophiagiakas', 'display_url': 'Instagram.com/sophiagiakas', 'indices': [0, 23]}]",[],False,705,385,0,Fri Mar 06 04:36:33 +0000 2015,47560,,,True,False,13492,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1219741897515786240/qGQ0r4hQ_normal.jpg,https://pbs.twimg.com/profile_images/1219741897515786240/qGQ0r4hQ_normal.jpg,https://pbs.twimg.com/profile_banners/3074185648/1579542030,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,Tue Jan 21 19:33:35 +0000 2020,1219704613802147840,1219704613802147840,"@physorg_com @Illinois_Alma @NatureComms ""The dynamics of microbial communities can be explained, and even predicted, by examining the variability trait of their social interactions. The researchers constructed mathematical models that explicitly incorporated the variability of interaction into ecosystem description.""",False,"[41, 319]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.219702108322173e+18,1219702108322172930,17248121.0,17248121,physorg_com,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'physorg_com', 'name': 'Phys.org', 'id': 17248121, 'id_str': '17248121', 'indices': [0, 12]}, {'screen_name': 'Illinois_Alma', 'name': 'University of Illinois', 'id': 18165866, 'id_str': '18165866', 'indices': [13, 27]}, {'screen_name': 'NatureComms', 'name': 'Nature Communications', 'id': 206255645, 'id_str': '206255645', 'indices': [28, 40]}]",[],en,recent,300090633,300090633,Mark Arjomandi,360unfiltered,"San Diego, California","Math & Physics Instructor. MBTI: INTJ. Gen: X. Twitter Focus: Science, Economics, Politics, Sports, History. Retweet ≠ Accord",,,[],False,301,1000,232,Tue May 17 05:37:15 +0000 2011,30,,,True,False,31526,,False,False,False,B2DFDA,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,False,http://pbs.twimg.com/profile_images/378800000075817808/55befc19c63c96c83af55590b363083d_normal.jpeg,https://pbs.twimg.com/profile_images/378800000075817808/55befc19c63c96c83af55590b363083d_normal.jpeg,https://pbs.twimg.com/profile_banners/300090633/1547500354,93A644,EEEEEE,FFFFFF,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Tue Jan 21 17:02:25 +0000 2020,1219666573050421248,1219666573050421248,@giesbusiness @Illinois_Alumni @Illinois_Alma @UofIFS @UofILSystem @UIarchives Some Gies Business winter wear would probably also be much appreciated.,False,"[79, 150]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2196655527399137e+18,1219665552739913731,489748518.0,489748518,GradCollegeIL,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'giesbusiness', 'name': 'Gies Business', 'id': 19615559, 'id_str': '19615559', 'indices': [0, 13]}, {'screen_name': 'Illinois_Alumni', 'name': 'Illinois Alumni', 'id': 18699925, 'id_str': '18699925', 'indices': [14, 30]}, {'screen_name': 'Illinois_Alma', 'name': 'University of Illinois', 'id': 18165866, 'id_str': '18165866', 'indices': [31, 45]}, {'screen_name': 'UofIFS', 'name': 'University of Illinois Facilities & Services', 'id': 618457993, 'id_str': '618457993', 'indices': [46, 53]}, {'screen_name': 'UofILSystem', 'name': 'U of IL System', 'id': 368996879, 'id_str': '368996879', 'indices': [54, 66]}, {'screen_name': 'UIarchives', 'name': 'U. Illinois Archives', 'id': 2850293223, 'id_str': '2850293223', 'indices': [67, 78]}]",[],en,recent,489748518,489748518,Grad College Illinois,GradCollegeIL,"110 Coble Hall, 801 S. Wright Street, Champaign, IL 61820 USA","The world needs pioneers. With 90+ doctoral, 155+ master's, 25+ fully online programs, our 16,000+ @Illinois_Alma graduate students are changing the world.",https://t.co/gvVyfaesML,"[{'url': 'https://t.co/gvVyfaesML', 'expanded_url': 'http://www.grad.illinois.edu', 'display_url': 'grad.illinois.edu', 'indices': [0, 23]}]",[],False,3079,1673,65,Sat Feb 11 21:07:02 +0000 2012,12331,,,False,False,5921,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1189986572613103616/LTgRDhhD_normal.jpg,https://pbs.twimg.com/profile_images/1189986572613103616/LTgRDhhD_normal.jpg,https://pbs.twimg.com/profile_banners/489748518/1572538211,13294B,FFFFFF,FC950D,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,Tue Jan 21 16:05:11 +0000 2020,1219652167822389248,1219652167822389248,"Grant Writer - @Illinois_Alma @ILextension – 127186 – in Urbana, IL. Job #3473420 in Handshake @ Illinois. Closing date = 2/4/2020.",False,"[0, 131]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'Illinois_Alma', 'name': 'University of Illinois', 'id': 18165866, 'id_str': '18165866', 'indices': [15, 29]}, {'screen_name': 'ILextension', 'name': 'Illinois Extension', 'id': 59239314, 'id_str': '59239314', 'indices': [30, 42]}]",[],en,recent,68793595,68793595,ACES Career Services,ACESCareerServ,"Urbana, IL","We provide career development services to students/alumni from the College of Agricultural, Consumer and Environmental Sciences at the University of Illinois.",https://t.co/7kVZ7pDADH,"[{'url': 'https://t.co/7kVZ7pDADH', 'expanded_url': 'http://academics.aces.illinois.edu/career-services', 'display_url': 'academics.aces.illinois.edu/career-services', 'indices': [0, 23]}]",[],False,1356,2517,66,Tue Aug 25 20:06:19 +0000 2009,1849,,,False,False,8548,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1195105555276320768/L8BQtlyP_normal.jpg,https://pbs.twimg.com/profile_images/1195105555276320768/L8BQtlyP_normal.jpg,https://pbs.twimg.com/profile_banners/68793595/1579622361,0084B4,A8C7F7,C0DFEC,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,Sun Jan 19 16:37:46 +0000 2020,1218935591695372288,1218935591695372288,"@arianaelena97 I'm Annareli Morales, I study rain and snow over mountains! Both my parents are from Guerrero, Mexico and I grew up in/near Chicago. I went to @Illinois_Alma for BS, @ColoradoStateU for MS, and @UMich for PhD. Now a postdoc at @NCAR_Science!  Feel free to reach out! #noestassola",False,"[15, 294]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2182406067340288e+18,1218240606734028802,391795625.0,391795625,arianaelena97,,,,False,0,1,False,False,en,"[{'text': 'noestassola', 'indices': [282, 294]}]",[],"[{'screen_name': 'arianaelena97', 'name': 'Ariana Castillo', 'id': 391795625, 'id_str': '391795625', 'indices': [0, 14]}, {'screen_name': 'Illinois_Alma', 'name': 'University of Illinois', 'id': 18165866, 'id_str': '18165866', 'indices': [158, 172]}, {'screen_name': 'ColoradoStateU', 'name': 'Colorado State Univ', 'id': 27098495, 'id_str': '27098495', 'indices': [181, 196]}, {'screen_name': 'UMich', 'name': 'University of Michigan', 'id': 88836132, 'id_str': '88836132', 'indices': [209, 215]}, {'screen_name': 'NCAR_Science', 'name': 'NCAR Science', 'id': 30028674, 'id_str': '30028674', 'indices': [242, 255]}]",[],en,recent,978746125996802048,978746125996802048,Dr. Annareli Morales,banannareli,"Boulder, CO",Atmospheric scientist. Simpsons neeeeeerd. My cat is biting me rn.,,,[],False,143,141,4,Tue Mar 27 21:30:35 +0000 2018,1867,,,True,False,196,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1165758059169206273/7fjQWryZ_normal.jpg,https://pbs.twimg.com/profile_images/1165758059169206273/7fjQWryZ_normal.jpg,https://pbs.twimg.com/profile_banners/978746125996802048/1566773516,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,Sat Jan 18 21:37:43 +0000 2020,1218648688500838401,1218648688500838401,"@StrugglingPhd @OpenAcademics @AcademicChatter Well I am an @AcademicChatter imposter, BSc @warwickuni  PhD whilst working @PHE_uk postdoc in USA @Illinois_Alma @NorthwesternU then back to @PHE_uk but I woudn't say the lack of a prize held me back.",False,"[47, 248]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2186215733782118e+18,1218621573378211842,1.2169240747960484e+18,1216924074796048385,StrugglingPhd,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'StrugglingPhd', 'name': 'Struggling PhD Student', 'id': 1216924074796048385, 'id_str': '1216924074796048385', 'indices': [0, 14]}, {'screen_name': 'OpenAcademics', 'name': 'OpenAcademics', 'id': 1202683638308950017, 'id_str': '1202683638308950017', 'indices': [15, 29]}, {'screen_name': 'AcademicChatter', 'name': 'Academic Chatter', 'id': 885953601067208705, 'id_str': '885953601067208705', 'indices': [30, 46]}, {'screen_name': 'AcademicChatter', 'name': 'Academic Chatter', 'id': 885953601067208705, 'id_str': '885953601067208705', 'indices': [60, 76]}, {'screen_name': 'warwickuni', 'name': 'University of Warwick', 'id': 15916215, 'id_str': '15916215', 'indices': [91, 102]}, {'screen_name': 'PHE_uk', 'name': 'Public Health England', 'id': 41822696, 'id_str': '41822696', 'indices': [123, 130]}, {'screen_name': 'Illinois_Alma', 'name': 'University of Illinois', 'id': 18165866, 'id_str': '18165866', 'indices': [146, 160]}, {'screen_name': 'NorthwesternU', 'name': 'Northwestern', 'id': 33639255, 'id_str': '33639255', 'indices': [161, 175]}, {'screen_name': 'PHE_uk', 'name': 'Public Health England', 'id': 41822696, 'id_str': '41822696', 'indices': [189, 196]}]",[],en,recent,1296637548,1296637548,Norman K. Fry,NormFry2013,"England, United Kingdom","Clinical Scientist, vaccine preventable bacteria #pertussis #pneumococcus #diphtheria #Hib @PHE_UK @WHO; Co-Editor-in-Chief #JMedMicro @MicrobioSoc My views",,,[],False,726,2021,7,Sun Mar 24 21:11:12 +0000 2013,7277,,,True,False,2467,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/852534063109984257/3iSRchAs_normal.jpg,https://pbs.twimg.com/profile_images/852534063109984257/3iSRchAs_normal.jpg,https://pbs.twimg.com/profile_banners/1296637548/1566414801,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
