,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.entities.url.urls,user.entities.url.urls,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
40,Sat Jan 25 11:39:08 +0000 2020,1221034763605041152,1221034763605041152,@cherylren @CC___Raider @UNSW @DreadLWRoberts I’ll put you all in touch.,False,"[46, 72]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2210102599988388e+18,1221010259998838784,14395184.0,14395184,cherylren,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'cherylren', 'name': 'Cheryl Reynolds 🇪🇺🐈📚🚲🎭🧘🏼\u200d♀️', 'id': 14395184, 'id_str': '14395184', 'indices': [0, 10]}, {'screen_name': 'CC___Raider', 'name': 'Kane Murdoch', 'id': 1126809448444391424, 'id_str': '1126809448444391424', 'indices': [11, 23]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [24, 29]}, {'screen_name': 'DreadLWRoberts', 'name': 'DHouse', 'id': 461868762, 'id_str': '461868762', 'indices': [30, 45]}]",[],en,recent,19291480,19291480,Cath Ellis,cathellis13,"iPhone: 53.388401,-1.527131","Associated Dean (Education) Faculty of Arts and Social Sciences, UNSW. Research into Contract Cheating. HEA National Teaching Fellow. BA (Hons), PhD, PFHEA",https://t.co/YQ4sf8sr5l,[],False,1570,1418,78,Wed Jan 21 15:29:03 +0000 2009,659,,,True,False,11906,,False,False,False,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,False,http://pbs.twimg.com/profile_images/1207084118158147584/lGbyYkUV_normal.jpg,https://pbs.twimg.com/profile_images/1207084118158147584/lGbyYkUV_normal.jpg,https://pbs.twimg.com/profile_banners/19291480/1576626342,990000,DFDFDF,F3F3F3,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/YQ4sf8sr5l', 'expanded_url': 'http://cathellis13.blogspot.com', 'display_url': 'cathellis13.blogspot.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
41,Sat Jan 25 11:38:55 +0000 2020,1221034712426115073,1221034712426115073,"RT @CC___Raider: @cherylren @cathellis13 @UNSW @DreadLWRoberts That sounds great, and we can go from there. Let us know when you're ready a…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'CC___Raider', 'name': 'Kane Murdoch', 'id': 1126809448444391424, 'id_str': '1126809448444391424', 'indices': [3, 15]}, {'screen_name': 'cherylren', 'name': 'Cheryl Reynolds 🇪🇺🐈📚🚲🎭🧘🏼\u200d♀️', 'id': 14395184, 'id_str': '14395184', 'indices': [17, 27]}, {'screen_name': 'cathellis13', 'name': 'Cath Ellis', 'id': 19291480, 'id_str': '19291480', 'indices': [28, 40]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [41, 46]}, {'screen_name': 'DreadLWRoberts', 'name': 'DHouse', 'id': 461868762, 'id_str': '461868762', 'indices': [47, 62]}]",[],en,recent,19291480,19291480,Cath Ellis,cathellis13,"iPhone: 53.388401,-1.527131","Associated Dean (Education) Faculty of Arts and Social Sciences, UNSW. Research into Contract Cheating. HEA National Teaching Fellow. BA (Hons), PhD, PFHEA",https://t.co/YQ4sf8sr5l,[],False,1570,1418,78,Wed Jan 21 15:29:03 +0000 2009,659,,,True,False,11906,,False,False,False,EBEBEB,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,False,http://pbs.twimg.com/profile_images/1207084118158147584/lGbyYkUV_normal.jpg,https://pbs.twimg.com/profile_images/1207084118158147584/lGbyYkUV_normal.jpg,https://pbs.twimg.com/profile_banners/19291480/1576626342,990000,DFDFDF,F3F3F3,333333,True,False,False,False,False,False,False,none,Sat Jan 25 10:01:18 +0000 2020,1.2210101459681772e+18,1221010145968177152,"@cherylren @cathellis13 @UNSW @DreadLWRoberts That sounds great, and we can go from there. Let us know when you're ready and we'll share emails, etc",False,"[46, 148]",[],[],"[{'screen_name': 'cherylren', 'name': 'Cheryl Reynolds 🇪🇺🐈📚🚲🎭🧘🏼\u200d♀️', 'id': 14395184, 'id_str': '14395184', 'indices': [0, 10]}, {'screen_name': 'cathellis13', 'name': 'Cath Ellis', 'id': 19291480, 'id_str': '19291480', 'indices': [11, 23]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [24, 29]}, {'screen_name': 'DreadLWRoberts', 'name': 'DHouse', 'id': 461868762, 'id_str': '461868762', 'indices': [30, 45]}]",[],en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2210097590773555e+18,1221009759077355520,14395184.0,14395184,cherylren,1.1268094484443914e+18,1126809448444391424,Kane Murdoch,CC___Raider,"Sydney, Australia ","Renowned loose cannon/detective-type at UNSW Sydney. 

#contractcheating dude, aiming for guru status. 

No fool believes I speak for the uni.

He/him/bloke",,[],False,128.0,184.0,1.0,Fri May 10 11:21:22 +0000 2019,5693.0,,,False,False,2682.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1196684832459259905/tT3vDVt1_normal.jpg,https://pbs.twimg.com/profile_images/1196684832459259905/tT3vDVt1_normal.jpg,https://pbs.twimg.com/profile_banners/1126809448444391424/1563438704,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,1.0,1.0,False,False,en,,"[{'url': 'https://t.co/YQ4sf8sr5l', 'expanded_url': 'http://cathellis13.blogspot.com', 'display_url': 'cathellis13.blogspot.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
43,Sat Jan 25 10:27:02 +0000 2020,1221016619888996352,1221016619888996352,"@TSerhal @aubncc @najat_saliba @UNSW Thanks Tony, I’m fact it seems there are people doing good  work in this field around the world, but we are not very well networked. Perhaps we should think of ways to address that.",False,"[37, 218]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2210153040185836e+18,1221015304018583552,383020895.0,383020895,TSerhal,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'TSerhal', 'name': 'Tony Serhal', 'id': 383020895, 'id_str': '383020895', 'indices': [0, 8]}, {'screen_name': 'aubncc', 'name': 'AUB-NCC', 'id': 229441467, 'id_str': '229441467', 'indices': [9, 16]}, {'screen_name': 'najat_saliba', 'name': 'Najat A. Saliba', 'id': 2987761654, 'id_str': '2987761654', 'indices': [17, 30]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [31, 36]}]",[],en,recent,861191468,861191468,Stuart Khan,stukhan,"Sydney -33.918250, 151.232875 ",Dad. Advocate for sustainable urban water management. Professor of Civil & Environmental Engineering at @UNSW. No political affiliation.,,[],False,4219,624,99,Thu Oct 04 10:38:06 +0000 2012,11351,,,True,False,28756,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1110778150428893185/G1PAOCbK_normal.jpg,https://pbs.twimg.com/profile_images/1110778150428893185/G1PAOCbK_normal.jpg,https://pbs.twimg.com/profile_banners/861191468/1576143677,038543,EEEEEE,F6F6F6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0073b76548e5984f,https://api.twitter.com/1.1/geo/id/0073b76548e5984f.json,city,Sydney,"Sydney, New South Wales",AU,Australia,[],Polygon,"[[[150.520928608, -34.1183470085], [151.343020992, -34.1183470085], [151.343020992, -33.578140996], [150.520928608, -33.578140996]]]"
47,Sat Jan 25 10:01:40 +0000 2020,1221010239169785856,1221010239169785856,@cherylren @cathellis13 @UNSW @DreadLWRoberts That's just healthy and sensible!,False,"[46, 79]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2210101276266783e+18,1221010127626678272,14395184.0,14395184,cherylren,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'cherylren', 'name': 'Cheryl Reynolds 🇪🇺🐈📚🚲🎭🧘🏼\u200d♀️', 'id': 14395184, 'id_str': '14395184', 'indices': [0, 10]}, {'screen_name': 'cathellis13', 'name': 'Cath Ellis', 'id': 19291480, 'id_str': '19291480', 'indices': [11, 23]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [24, 29]}, {'screen_name': 'DreadLWRoberts', 'name': 'DHouse', 'id': 461868762, 'id_str': '461868762', 'indices': [30, 45]}]",[],en,recent,1126809448444391424,1126809448444391424,Kane Murdoch,CC___Raider,"Sydney, Australia ","Renowned loose cannon/detective-type at UNSW Sydney. 

#contractcheating dude, aiming for guru status. 

No fool believes I speak for the uni.

He/him/bloke",,[],False,128,184,1,Fri May 10 11:21:22 +0000 2019,5693,,,False,False,2682,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1196684832459259905/tT3vDVt1_normal.jpg,https://pbs.twimg.com/profile_images/1196684832459259905/tT3vDVt1_normal.jpg,https://pbs.twimg.com/profile_banners/1126809448444391424/1563438704,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Sat Jan 25 10:01:18 +0000 2020,1221010145968177152,1221010145968177152,"@cherylren @cathellis13 @UNSW @DreadLWRoberts That sounds great, and we can go from there. Let us know when you're ready and we'll share emails, etc",False,"[46, 148]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2210097590773555e+18,1221009759077355520,14395184.0,14395184,cherylren,,,,,False,1,1,False,False,en,[],[],"[{'screen_name': 'cherylren', 'name': 'Cheryl Reynolds 🇪🇺🐈📚🚲🎭🧘🏼\u200d♀️', 'id': 14395184, 'id_str': '14395184', 'indices': [0, 10]}, {'screen_name': 'cathellis13', 'name': 'Cath Ellis', 'id': 19291480, 'id_str': '19291480', 'indices': [11, 23]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [24, 29]}, {'screen_name': 'DreadLWRoberts', 'name': 'DHouse', 'id': 461868762, 'id_str': '461868762', 'indices': [30, 45]}]",[],en,recent,1126809448444391424,1126809448444391424,Kane Murdoch,CC___Raider,"Sydney, Australia ","Renowned loose cannon/detective-type at UNSW Sydney. 

#contractcheating dude, aiming for guru status. 

No fool believes I speak for the uni.

He/him/bloke",,[],False,128,184,1,Fri May 10 11:21:22 +0000 2019,5693,,,False,False,2682,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1196684832459259905/tT3vDVt1_normal.jpg,https://pbs.twimg.com/profile_images/1196684832459259905/tT3vDVt1_normal.jpg,https://pbs.twimg.com/profile_banners/1126809448444391424/1563438704,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Sat Jan 25 03:51:56 +0000 2020,1220917191899406336,1220917191899406336,"@NanobiotechRMIT @NatureElectron @K_KalantarZadeh @UNSWEngineering @UNSW @ResearchRMIT Thanks, always is a pleasure to work with @NanobiotechRMIT",False,"[87, 145]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2209075371651932e+18,1220907537165193217,1.0857747218309038e+18,1085774721830903809,NanobiotechRMIT,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'NanobiotechRMIT', 'name': 'Nanobiotech Lab RMIT', 'id': 1085774721830903809, 'id_str': '1085774721830903809', 'indices': [0, 16]}, {'screen_name': 'NatureElectron', 'name': 'Nature Electronics', 'id': 841322665122115586, 'id_str': '841322665122115586', 'indices': [17, 32]}, {'screen_name': 'K_KalantarZadeh', 'name': 'Kourosh Kalantar-Zadeh', 'id': 1200870094231879681, 'id_str': '1200870094231879681', 'indices': [33, 49]}, {'screen_name': 'UNSWEngineering', 'name': 'UNSW Engineering', 'id': 2432748481, 'id_str': '2432748481', 'indices': [50, 66]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [67, 72]}, {'screen_name': 'ResearchRMIT', 'name': 'RMIT Research', 'id': 193935341, 'id_str': '193935341', 'indices': [73, 86]}, {'screen_name': 'NanobiotechRMIT', 'name': 'Nanobiotech Lab RMIT', 'id': 1085774721830903809, 'id_str': '1085774721830903809', 'indices': [129, 145]}]",[],en,recent,1158004848685547520,1158004848685547520,Dorna Esrafilzadeh,DEsrafilzadeh,"Sydney, New South Wales","Dr. Dorna Esrafilzadeh, Scientia Fellow, Graduate School of Biomedical Engineering, University of New South Wales Sydney @UNSW. All views my own.",,[],False,96,100,1,Sun Aug 04 13:20:45 +0000 2019,237,,,False,False,50,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1158005159919669249/H4laJuQY_normal.jpg,https://pbs.twimg.com/profile_images/1158005159919669249/H4laJuQY_normal.jpg,https://pbs.twimg.com/profile_banners/1158004848685547520/1567941678,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Sat Jan 25 03:48:03 +0000 2020,1220916214710489088,1220916214710489088,@AaronElbourne @NatureElectron @K_KalantarZadeh @UNSWEngineering @UNSW @ResearchRMIT Thanks Aaron!,False,"[85, 98]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220908990323757e+18,1220908990323757056,7.563400384142705e+17,756340038414270464,AaronElbourne,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'AaronElbourne', 'name': 'Aaron Elbourne', 'id': 756340038414270464, 'id_str': '756340038414270464', 'indices': [0, 14]}, {'screen_name': 'NatureElectron', 'name': 'Nature Electronics', 'id': 841322665122115586, 'id_str': '841322665122115586', 'indices': [15, 30]}, {'screen_name': 'K_KalantarZadeh', 'name': 'Kourosh Kalantar-Zadeh', 'id': 1200870094231879681, 'id_str': '1200870094231879681', 'indices': [31, 47]}, {'screen_name': 'UNSWEngineering', 'name': 'UNSW Engineering', 'id': 2432748481, 'id_str': '2432748481', 'indices': [48, 64]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [65, 70]}, {'screen_name': 'ResearchRMIT', 'name': 'RMIT Research', 'id': 193935341, 'id_str': '193935341', 'indices': [71, 84]}]",[],en,recent,1158004848685547520,1158004848685547520,Dorna Esrafilzadeh,DEsrafilzadeh,"Sydney, New South Wales","Dr. Dorna Esrafilzadeh, Scientia Fellow, Graduate School of Biomedical Engineering, University of New South Wales Sydney @UNSW. All views my own.",,[],False,96,100,1,Sun Aug 04 13:20:45 +0000 2019,237,,,False,False,50,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1158005159919669249/H4laJuQY_normal.jpg,https://pbs.twimg.com/profile_images/1158005159919669249/H4laJuQY_normal.jpg,https://pbs.twimg.com/profile_banners/1158004848685547520/1567941678,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Sat Jan 25 00:06:12 +0000 2020,1220860382023241730,1220860382023241730,@PeterDiamandis @davidasinclair @harvardmed @UNSW Thanks!,False,"[50, 57]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.220858098295853e+18,1220858098295853056,14710129.0,14710129,PeterDiamandis,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'PeterDiamandis', 'name': 'Peter H. Diamandis', 'id': 14710129, 'id_str': '14710129', 'indices': [0, 15]}, {'screen_name': 'davidasinclair', 'name': 'David Sinclair, PhD AO', 'id': 520445177, 'id_str': '520445177', 'indices': [16, 31]}, {'screen_name': 'harvardmed', 'name': 'Harvard Medical School', 'id': 30862829, 'id_str': '30862829', 'indices': [32, 43]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [44, 49]}]",[],en,recent,945095416277807104,945095416277807104,Trisha - Longevity Biotech News and Research,Trisha_M_,"Chesterfield, MO","I write about #endingaging and #longevity.  Also the related #biotech to get us there: #stemcells, #genetherapy, #CRISPR, #neuroscience, etc.",,[],False,158,156,1,Mon Dec 25 00:54:41 +0000 2017,2466,,,False,False,278,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1175808275088105473/uoo9c9yy_normal.jpg,https://pbs.twimg.com/profile_images/1175808275088105473/uoo9c9yy_normal.jpg,https://pbs.twimg.com/profile_banners/945095416277807104/1578029911,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Fri Jan 24 20:14:08 +0000 2020,1220801982543343624,1220801982543343624,@LoneRosy @UNSWAGSM @UNSW Congratulations Rosy!,False,"[26, 47]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2205571699232563e+18,1220557169923256320,1312459099.0,1312459099,LoneRosy,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'LoneRosy', 'name': 'Rosy Lone', 'id': 1312459099, 'id_str': '1312459099', 'indices': [0, 9]}, {'screen_name': 'UNSWAGSM', 'name': 'UNSW AGSM', 'id': 601505496, 'id_str': '601505496', 'indices': [10, 19]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [20, 25]}]",[],en,recent,1209894387733483520,1209894387733483520,Mohammed R Suleiman,MohammedRSulei1,"University of Nigeria, Nsukka ","1. Postgraduate research student - Ph.D in Political Science, UNN
2. ACEO-PPP, Nigerian Ministry of Interior, Public-Private Partnership Unit",,[],False,19,94,0,Wed Dec 25 17:51:35 +0000 2019,312,,,True,False,15,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1209894885484040199/0LvppkuO_normal.jpg,https://pbs.twimg.com/profile_images/1209894885484040199/0LvppkuO_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00e55e2b4c491c5f,https://api.twitter.com/1.1/geo/id/00e55e2b4c491c5f.json,city,Abuja,"Abuja, Nigeria",NG,Nigeria,[],Polygon,"[[[7.3045544, 8.961887], [7.5436339, 8.961887], [7.5436339, 9.1854407], [7.3045544, 9.1854407]]]"
63,Fri Jan 24 15:25:18 +0000 2020,1220729296031043586,1220729296031043586,@aquigley @UNSW Congrats!,False,"[16, 25]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.220223073573466e+18,1220223073573466112,15219932.0,15219932,aquigley,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'aquigley', 'name': 'aquigley', 'id': 15219932, 'id_str': '15219932', 'indices': [0, 9]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [10, 15]}]",[],en,recent,804775,804775,James Landay,landay,"iPhone: 9.552756,100.069801","Professor of Computer Science, Stanford - HCI & Design",,[],False,5785,3269,182,Fri Mar 02 00:05:50 +0000 2007,4847,,,True,False,16087,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/430450342203891712/rM4yc7eL_normal.jpeg,https://pbs.twimg.com/profile_images/430450342203891712/rM4yc7eL_normal.jpeg,,0000FF,87BC44,E0FF92,000000,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Fri Jan 24 11:15:20 +0000 2020,1220666386797793282,1220666386797793282,@UNSWMedicine @alta_schutte @UNSW Congrats !,False,"[34, 44]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2205610425074688e+18,1220561042507468800,9.33541450708435e+17,933541450708434944,UNSWMedicine,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'UNSWMedicine', 'name': 'UNSW Medicine', 'id': 933541450708434944, 'id_str': '933541450708434944', 'indices': [0, 13]}, {'screen_name': 'alta_schutte', 'name': 'Prof Alta Schutte', 'id': 706948744730820608, 'id_str': '706948744730820608', 'indices': [14, 27]}, {'screen_name': 'UNSW', 'name': 'UNSW', 'id': 14769030, 'id_str': '14769030', 'indices': [28, 33]}]",[],en,recent,802738680,802738680,Pathak,AtulPathak31,Monaco,"Prof. MD. PhD.Pharmacology/ Cardiologist.Device Drug Development,Digital Medicine,Patient education, Chief of Cardiology. Princess Grace Hospital.",https://t.co/fyQnazcXFk,[],False,2585,3798,49,Tue Sep 04 16:26:41 +0000 2012,2434,,,True,False,6206,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/599981169657118720/pfwTFizb_normal.jpg,https://pbs.twimg.com/profile_images/599981169657118720/pfwTFizb_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/fyQnazcXFk', 'expanded_url': 'https://scholar.google.de/scholar?as_ylo=2014&q=pathak+atul&hl=de&as_sdt=0,5', 'display_url': 'scholar.google.de/scholar?as_ylo…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
